id,contenuti
http://www.wikidata.org/entity/Q131617890,Campidoglio; Lorenzo de' Medici duca di Urbino; Giuliano de' Medici duca di Nemours
http://www.wikidata.org/entity/Q131617895,papa Leone X; Francesco I di Francia
http://www.wikidata.org/entity/Q131617893,faida
http://www.wikidata.org/entity/Q131617898,Maria de' Medici
http://www.wikidata.org/entity/Q131617899,San Lorenzo
http://www.wikidata.org/entity/Q131617897,Maria
http://www.wikidata.org/entity/Q131617902,odalisca
http://www.wikidata.org/entity/Q131617911,Nettuno; nudità; Andrea Doria; albero; remo; panneggio
http://www.wikidata.org/entity/Q131617908,Pegaso; Perseo
http://www.wikidata.org/entity/Q131617909,Pietro de' Rossi
http://www.wikidata.org/entity/Q131617914,santo cristiano
http://www.wikidata.org/entity/Q131617915,Granducato di Toscana
http://www.wikidata.org/entity/Q131617918,Siena; Cosimo de' Medici; trionfo
http://www.wikidata.org/entity/Q131617919,Inquisizione; Valenza Gradenigo
http://www.wikidata.org/entity/Q131617916,Caterina da Siena; Transverberazione
http://www.wikidata.org/entity/Q131617917,triclinio
http://www.wikidata.org/entity/Q131617922,Muse
http://www.wikidata.org/entity/Q131617921,quattro elementi
http://www.wikidata.org/entity/Q131627550,Camelus; processione
http://www.wikidata.org/entity/Q131627554,strage degli innocenti
http://www.wikidata.org/entity/Q131627552,Diecimila
http://www.wikidata.org/entity/Q131627553,strage degli innocenti
http://www.wikidata.org/entity/Q131627556,notte; tumore della mammella
http://www.wikidata.org/entity/Q131627571,donatore; santo cristiano
http://www.wikidata.org/entity/Q131627574,
http://www.wikidata.org/entity/Q131627572,
http://www.wikidata.org/entity/Q131627588,natura morta
http://www.wikidata.org/entity/Q131627817,battaglia di Cadore
http://www.wikidata.org/entity/Q131628758,Gaio Giulio Cesare; vittoria
http://www.wikidata.org/entity/Q131628765,vizio e virtù
http://www.wikidata.org/entity/Q131628770,famiglia; contadino
http://www.wikidata.org/entity/Q131628768,parabola del banchetto di nozze
http://www.wikidata.org/entity/Q131628769,Cristo porta la croce
http://www.wikidata.org/entity/Q131628775,drago; Michele; papa Sisto II; Ranieri Scacceri
http://www.wikidata.org/entity/Q131628772,Vincenzo Ferreri; Luigi Bertrando; Giacinto Odrovaz
http://www.wikidata.org/entity/Q131628778,Thronum Gratiae
http://www.wikidata.org/entity/Q131628776,Giovanni Battista
http://www.wikidata.org/entity/Q131628802,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q131628803,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q131628801,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q131628814,Madonna col Bambino
http://www.wikidata.org/entity/Q131628812,Caterina d'Alessandria
http://www.wikidata.org/entity/Q131628813,Sofronio Eusebio Girolamo; Madonna col Bambino
http://www.wikidata.org/entity/Q131628818,nascita di Gesù; Bambino Gesù; annuncio ai pastori
http://www.wikidata.org/entity/Q131628819,Incoronazione della Vergine; Dormizione di Maria
http://www.wikidata.org/entity/Q131628817,angelo; Madonna col Bambino
http://www.wikidata.org/entity/Q131628822,vittoria; Felsina
http://www.wikidata.org/entity/Q131628823,vittoria; Eracle
http://www.wikidata.org/entity/Q131628820,Trionfo della Morte
http://www.wikidata.org/entity/Q131628821,vittoria; Fama
http://www.wikidata.org/entity/Q131628824,vittoria; ignoranza
http://www.wikidata.org/entity/Q131629552,Madonna col Bambino
http://www.wikidata.org/entity/Q131629558,Susanna e i vecchioni
http://www.wikidata.org/entity/Q131629557,papa Gregorio I; cena
http://www.wikidata.org/entity/Q131632037,assunzione di Maria nell'arte
http://www.wikidata.org/entity/Q131632042,orfano
http://www.wikidata.org/entity/Q131632047,battaglia di Ghilboa
http://www.wikidata.org/entity/Q131674303,Filippo Neri
http://www.wikidata.org/entity/Q131674300,chiesa di Santa Maria della Carità
http://www.wikidata.org/entity/Q131674306,
http://www.wikidata.org/entity/Q131674307,composizione astratta
http://www.wikidata.org/entity/Q131674310,Andrea Gritti; assedio di Padova
http://www.wikidata.org/entity/Q131674311,guerre turco-veneziane
http://www.wikidata.org/entity/Q131674315,conversione di Paolo
http://www.wikidata.org/entity/Q131674312,osteria
http://www.wikidata.org/entity/Q131674316,conversione di Paolo
http://www.wikidata.org/entity/Q131674317,Pantaleone di Nicomedia
http://www.wikidata.org/entity/Q131674322,paesaggio; miniera
http://www.wikidata.org/entity/Q131674323,Festa a casa di Simone
http://www.wikidata.org/entity/Q131674332,Incoronazione della Vergine
http://www.wikidata.org/entity/Q131674346,
http://www.wikidata.org/entity/Q131674355,crocifissione di Gesù
http://www.wikidata.org/entity/Q131674352,pericope dell'adultera
http://www.wikidata.org/entity/Q131674353,pericope dell'adultera
http://www.wikidata.org/entity/Q131674361,crocifissione di Gesù; Maria Maddalena
http://www.wikidata.org/entity/Q131674371,Paolo di Tarso; Pietro
http://www.wikidata.org/entity/Q131674368,Sofronio Eusebio Girolamo
http://www.wikidata.org/entity/Q131674369,diavolo; Michele
http://www.wikidata.org/entity/Q131674373,Tommaso d'Aquino; papa Pio V; Pietro da Verona
http://www.wikidata.org/entity/Q131674382,Apollo
http://www.wikidata.org/entity/Q124079494,Maria Speroni Formenti
http://www.wikidata.org/entity/Q124083860,Rosa Bottigelli Borri
http://www.wikidata.org/entity/Q124084281,Eligio Milani
http://www.wikidata.org/entity/Q124086041,Benedetto Milani
http://www.wikidata.org/entity/Q124086306,Ernesto Travelli
http://www.wikidata.org/entity/Q124086626,Teresa Caminada Tosi
http://www.wikidata.org/entity/Q124087802,Giovanni Xeconti
http://www.wikidata.org/entity/Q124091771,Giovan Battista Provasoli
http://www.wikidata.org/entity/Q124092399,Teresa Lualdi
http://www.wikidata.org/entity/Q124092672,Carlo Ottolini
http://www.wikidata.org/entity/Q124097861,Anselmo Giani
http://www.wikidata.org/entity/Q124098297,Roberto Marcora
http://www.wikidata.org/entity/Q124100563,libro; sedia; tavolo; papa Marcello II; lettura; campanella
http://www.wikidata.org/entity/Q124101877,Carlo Venzaghi
http://www.wikidata.org/entity/Q124101956,Ida Bossi Dell'Acqua
http://www.wikidata.org/entity/Q124150884,Luigi Crespi
http://www.wikidata.org/entity/Q124151090,Maria Teresa Ferrario
http://www.wikidata.org/entity/Q124152267,Gesù; Ecce Homo; coronazione di spine
http://www.wikidata.org/entity/Q124154199,Antonio Tosi
http://www.wikidata.org/entity/Q124154228,Carlo Solbiati
http://www.wikidata.org/entity/Q124210379,Apollo; pastore; Diana; Latona
http://www.wikidata.org/entity/Q124218595,Gesù; flagellazione di Gesù; Cristo alla colonna
http://www.wikidata.org/entity/Q124246612,Sigismondo II Augusto
http://www.wikidata.org/entity/Q124248182,Cosimo I de' Medici
http://www.wikidata.org/entity/Q124256182,nascita di Gesù
http://www.wikidata.org/entity/Q124286611,uomo; scultura; Bernardetto Minerbetti; Diego Hurtado de Mendoza y Pacheco
http://www.wikidata.org/entity/Q124287319,Maria; tenda; Bambino Gesù; Madonna col Bambino
http://www.wikidata.org/entity/Q124287594,Ippolito de' Medici
http://www.wikidata.org/entity/Q124288119,Giovanni Battista; paesaggio
http://www.wikidata.org/entity/Q124307433,donna
http://www.wikidata.org/entity/Q124307821,
http://www.wikidata.org/entity/Q124316070,Giovanni Carnovali
http://www.wikidata.org/entity/Q124321743,Carlo V d'Asburgo
http://www.wikidata.org/entity/Q124348363,Giove; Amaltea
http://www.wikidata.org/entity/Q124348745,Adone
http://www.wikidata.org/entity/Q124349538,Buonaccorso VIII Buonaccorsi
http://www.wikidata.org/entity/Q124369794,Pier Luigi Farnese
http://www.wikidata.org/entity/Q124498236,Ambrogio Bertarelli
http://www.wikidata.org/entity/Q124499426,Francesco Mira
http://www.wikidata.org/entity/Q124537391,papa Pio IX
http://www.wikidata.org/entity/Q124538450,papa Urbano VIII
http://www.wikidata.org/entity/Q124627974,Gesù; Maria
http://www.wikidata.org/entity/Q124629543,Alessandro de' Medici
http://www.wikidata.org/entity/Q124630700,donna; Renée Modot
http://www.wikidata.org/entity/Q124652229,Papa Leone XIII
http://www.wikidata.org/entity/Q124652592,Giovanni Meyer
http://www.wikidata.org/entity/Q124662452,Javotte Manca di Villahermosa
http://www.wikidata.org/entity/Q124662574,Cristoforo Benigno Crespi
http://www.wikidata.org/entity/Q124663036,Giacomo Mellerio
http://www.wikidata.org/entity/Q124664892,Ferdinando I d'Austria
http://www.wikidata.org/entity/Q124686467,Ludovico Ariosto
http://www.wikidata.org/entity/Q124719736,Leonardo da Vinci
http://www.wikidata.org/entity/Q124721106,papa Pio II
http://www.wikidata.org/entity/Q124723493,Pompeo Colonna
http://www.wikidata.org/entity/Q124724283,cane; Pompeo Colonna
http://www.wikidata.org/entity/Q124726116,Pietro Aretino
http://www.wikidata.org/entity/Q124726300,Vincenzo Cappello
http://www.wikidata.org/entity/Q124736928,Bianca Cappello
http://www.wikidata.org/entity/Q124738743,Ferdinando II de' Medici
http://www.wikidata.org/entity/Q124801581,spada; cannone; Alfonso I d'Este
http://www.wikidata.org/entity/Q124884546,Gesù; Tommaso; L'incredulità di Tommaso
http://www.wikidata.org/entity/Q124902982,Saul; Davide; arpa; Gionatan; Mikal; colonnato
http://www.wikidata.org/entity/Q124922865,mobile; Saul; Davide; lancia; arpa; Gionatan; portico; Mikal
http://www.wikidata.org/entity/Q124962542,Andrea Vesalio
http://www.wikidata.org/entity/Q124981334,uomo
http://www.wikidata.org/entity/Q125102834,gatto domestico; madre; cucina; ceramica; vasca da bagno; paiolo; camino; panchina; conocchia; narrazione; nonna; figlio o figlia
http://www.wikidata.org/entity/Q125107060,ragazza; nonna
http://www.wikidata.org/entity/Q125116690,rovine; Foro Romano; Tabularium
http://www.wikidata.org/entity/Q125144993,Maria; pastore; San Giuseppe; paesaggio; tronco; putto; Stella di Betlemme; San Giovannino; Bambino Gesù; agnello; adorazione dei pastori
http://www.wikidata.org/entity/Q125170382,Eligio di Noyon; Clotario II
http://www.wikidata.org/entity/Q125176302,Massimiliano I del Messico
http://www.wikidata.org/entity/Q125189520,Stamira
http://www.wikidata.org/entity/Q125208945,
http://www.wikidata.org/entity/Q125266586,conversione di Paolo
http://www.wikidata.org/entity/Q125293980,Maria; Bambino Gesù
http://www.wikidata.org/entity/Q125298817,Niccolò Leoniceno; Galeni Ars medicinalis Nicolao Leoniceno interprete
http://www.wikidata.org/entity/Q125387269,vino; nudità; albero; paesaggio; baccanale; ninfa; Sileno
http://www.wikidata.org/entity/Q125399429,Madonna col Bambino
http://www.wikidata.org/entity/Q125490773,Anna Morosini
http://www.wikidata.org/entity/Q125599554,Pedro Álvarez de Toledo y Zúñiga
http://www.wikidata.org/entity/Q125678611,velo; posizione eretta; donna giovane; abbigliamento; tristezza; dolore
http://www.wikidata.org/entity/Q125679589,foresta; albero; strada; recinto; campo
http://www.wikidata.org/entity/Q125692333,Michele; Lucifero; angelo
http://www.wikidata.org/entity/Q125704254,Maria; angelo; Bambino Gesù; San Giovannino; Madonna col Bambino
http://www.wikidata.org/entity/Q125728210,
http://www.wikidata.org/entity/Q125774997,
http://www.wikidata.org/entity/Q125775011,
http://www.wikidata.org/entity/Q125775038,
http://www.wikidata.org/entity/Q125775039,
http://www.wikidata.org/entity/Q125775114,
http://www.wikidata.org/entity/Q125775115,
http://www.wikidata.org/entity/Q125775113,
http://www.wikidata.org/entity/Q125775116,
http://www.wikidata.org/entity/Q125794511,
http://www.wikidata.org/entity/Q125809444,Sacra conversazione
http://www.wikidata.org/entity/Q125811262,Gesù; Dio nel Cristianesimo; angelo; colomba come simbolo; gallo
http://www.wikidata.org/entity/Q125811807,cane; Gesù; Maria; Equus ferus caballus; vescovo; edificio; Santa Lucia; angelo; santo cattolico; soldato
http://www.wikidata.org/entity/Q125811962,Gesù; Maria; mendicante; colonnato; Crispiniano; povero; Crispino
http://www.wikidata.org/entity/Q125812539,Maria; Spirito Santo; cherubino; colonnato; colomba come simbolo; dodici apostoli
http://www.wikidata.org/entity/Q125813029,Gesù; Maria; San Giuseppe; cherubino; angelo
http://www.wikidata.org/entity/Q131674390,deposizione di Gesù
http://www.wikidata.org/entity/Q131674398,Tommaso d'Aquino
http://www.wikidata.org/entity/Q131674399,Tommaso d'Aquino
http://www.wikidata.org/entity/Q131674396,parabola del buon samaritano
http://www.wikidata.org/entity/Q131674401,Mida
http://www.wikidata.org/entity/Q131674404,giudizio universale
http://www.wikidata.org/entity/Q131674405,Ultima cena
http://www.wikidata.org/entity/Q131674410,Martirio di San Paolo
http://www.wikidata.org/entity/Q131674411,circoncisione di Gesù
http://www.wikidata.org/entity/Q131674409,pena
http://www.wikidata.org/entity/Q131674412,ritrovamento della Croce
http://www.wikidata.org/entity/Q131675938,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675939,crocifissione di Gesù; Antonio abate; Francesco d'Assisi
http://www.wikidata.org/entity/Q131675936,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675937,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675942,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675943,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675940,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675941,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675947,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675944,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675945,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675948,crocifissione di Gesù
http://www.wikidata.org/entity/Q131675966,
http://www.wikidata.org/entity/Q131675969,caduta della manna
http://www.wikidata.org/entity/Q131675979,Madonna col Bambino
http://www.wikidata.org/entity/Q131675983,Sant'Orsola
http://www.wikidata.org/entity/Q131675981,diecimila martiri
http://www.wikidata.org/entity/Q131675990,assistenza
http://www.wikidata.org/entity/Q131675989,Codro
http://www.wikidata.org/entity/Q131675994,san Rocco
http://www.wikidata.org/entity/Q131675995,Sant'Orsola
http://www.wikidata.org/entity/Q131675993,san Sebastiano; Irene di Roma
http://www.wikidata.org/entity/Q131675998,Libro di Ester
http://www.wikidata.org/entity/Q131676028,natura morta
http://www.wikidata.org/entity/Q131676029,natura morta
http://www.wikidata.org/entity/Q131676038,battesimo; Sant'Orsola
http://www.wikidata.org/entity/Q131676039,Sant'Orsola
http://www.wikidata.org/entity/Q131676037,lapidazione di santo Stefano
http://www.wikidata.org/entity/Q131676041,Il quarto stato
http://www.wikidata.org/entity/Q131676058,Ritorno del Figliol Prodigo
http://www.wikidata.org/entity/Q131676064,
http://www.wikidata.org/entity/Q131676306,Benedetto da Norcia
http://www.wikidata.org/entity/Q131676307,Benedetto da Norcia
http://www.wikidata.org/entity/Q131676308,Benedetto da Norcia
http://www.wikidata.org/entity/Q131690475,Maria; angelo
http://www.wikidata.org/entity/Q131690473,
http://www.wikidata.org/entity/Q131690478,Zanobi vescovo; Francesco d'Assisi; commissario; Madonna col Bambino
http://www.wikidata.org/entity/Q131690476,Sacra conversazione
http://www.wikidata.org/entity/Q131690495,San Lorenzo; Sant'Orsola; Sacra conversazione; Lorenzo Pasqualigo; Madonna col Bambino
http://www.wikidata.org/entity/Q131690498,nascita di Gesù
http://www.wikidata.org/entity/Q131690499,Madonna col Bambino
http://www.wikidata.org/entity/Q131690496,Madonna del Latte
http://www.wikidata.org/entity/Q131690497,Madonna del Latte
http://www.wikidata.org/entity/Q131690502,commissario; Madonna col Bambino
http://www.wikidata.org/entity/Q131690503,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690501,angelo; Sacra conversazione; santo cristiano; Madonna col Bambino
http://www.wikidata.org/entity/Q131690504,Madonna col Bambino
http://www.wikidata.org/entity/Q131690511,Madonna col Bambino
http://www.wikidata.org/entity/Q131690509,Madonna col Bambino
http://www.wikidata.org/entity/Q131690513,Madonna col Bambino
http://www.wikidata.org/entity/Q131690516,Madonna col Bambino
http://www.wikidata.org/entity/Q131690517,Madonna col Bambino
http://www.wikidata.org/entity/Q131690522,Madonna col Bambino
http://www.wikidata.org/entity/Q131690527,commissario; Madonna col Bambino
http://www.wikidata.org/entity/Q131690524,Madonna col Bambino
http://www.wikidata.org/entity/Q131690525,Giovanni; Madonna col Bambino
http://www.wikidata.org/entity/Q131690530,Madonna col Bambino
http://www.wikidata.org/entity/Q131690528,Madonna col Bambino
http://www.wikidata.org/entity/Q131690529,angelo; Madonna col Bambino
http://www.wikidata.org/entity/Q131690535,Madonna col Bambino
http://www.wikidata.org/entity/Q131690532,Sacra conversazione; Madonna col Bambino; Alfonso Rodríguez; Petronio
http://www.wikidata.org/entity/Q131690538,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690539,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690536,Maria; Giovanni Nepomuceno; Bambino Gesù
http://www.wikidata.org/entity/Q131690537,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690542,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690543,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690540,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690546,angelo; Madonna col Bambino
http://www.wikidata.org/entity/Q131690550,Maria; Giovanni Battista; Sant'Anna; Bambino Gesù; Sacra conversazione
http://www.wikidata.org/entity/Q131690551,Stefano; Madonna col Bambino
http://www.wikidata.org/entity/Q131690548,Paolo di Tarso; Pietro; Michele; Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690549,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690555,Maria; Sacra conversazione
http://www.wikidata.org/entity/Q131690552,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690553,Madonna col Bambino; San Giovannino
http://www.wikidata.org/entity/Q131690558,Maria; Sacra conversazione
http://www.wikidata.org/entity/Q131690556,Sacra conversazione
http://www.wikidata.org/entity/Q131690557,Sacra conversazione
http://www.wikidata.org/entity/Q131690562,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690563,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690560,Maria; cielo; nuvola; Bambino Gesù; Madonna col Bambino; benedizione
http://www.wikidata.org/entity/Q131690561,Madonna col Bambino
http://www.wikidata.org/entity/Q131690566,Madonna col Bambino
http://www.wikidata.org/entity/Q131690564,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131690571,Maria
http://www.wikidata.org/entity/Q131690568,Maria
http://www.wikidata.org/entity/Q131690574,Maria
http://www.wikidata.org/entity/Q131690575,Maria
http://www.wikidata.org/entity/Q125813094,Giovanni Battista; Cosma e Damiano; mendicante; agnello
http://www.wikidata.org/entity/Q125813375,Gesù; Paolo di Tarso; colonna; Pietro; angelo
http://www.wikidata.org/entity/Q125813475,Gesù; umano; Maria; Dio nel Cristianesimo; nuvola; angelo
http://www.wikidata.org/entity/Q125813876,Maria; edificio; Sant'Anna; angelo; Gioacchino
http://www.wikidata.org/entity/Q125863783,Maria Maddalena; Maddalena penitente
http://www.wikidata.org/entity/Q125938897,
http://www.wikidata.org/entity/Q125973048,Fra' Galgario
http://www.wikidata.org/entity/Q125973990,Guglielmo Lochis
http://www.wikidata.org/entity/Q125974248,Fra' Galgario
http://www.wikidata.org/entity/Q126093976,Anna Maria Luisa de' Medici
http://www.wikidata.org/entity/Q126127358,
http://www.wikidata.org/entity/Q126127672,Madonna col Bambino
http://www.wikidata.org/entity/Q126208372,Adorazione dei Magi
http://www.wikidata.org/entity/Q126208398,Elisabetta d'Ungheria
http://www.wikidata.org/entity/Q126208411,Francesco d'Assisi
http://www.wikidata.org/entity/Q126215082,Sacrificio di Noè
http://www.wikidata.org/entity/Q126260153,Pentecoste
http://www.wikidata.org/entity/Q126284170,
http://www.wikidata.org/entity/Q126284172,
http://www.wikidata.org/entity/Q126284178,
http://www.wikidata.org/entity/Q126284177,
http://www.wikidata.org/entity/Q126284182,Marsilio Ficino
http://www.wikidata.org/entity/Q126284183,
http://www.wikidata.org/entity/Q126284180,
http://www.wikidata.org/entity/Q126284181,
http://www.wikidata.org/entity/Q126284187,
http://www.wikidata.org/entity/Q126284185,
http://www.wikidata.org/entity/Q126284191,
http://www.wikidata.org/entity/Q126284189,
http://www.wikidata.org/entity/Q126284194,
http://www.wikidata.org/entity/Q126284192,
http://www.wikidata.org/entity/Q126284193,Alberto Magno; Duns Scoto
http://www.wikidata.org/entity/Q126284198,Baldassarre Castiglione
http://www.wikidata.org/entity/Q126284199,Cristoforo Colombo
http://www.wikidata.org/entity/Q126284196,Totila
http://www.wikidata.org/entity/Q126284197,
http://www.wikidata.org/entity/Q126284206,
http://www.wikidata.org/entity/Q126284207,
http://www.wikidata.org/entity/Q126284226,
http://www.wikidata.org/entity/Q126284230,
http://www.wikidata.org/entity/Q126284231,
http://www.wikidata.org/entity/Q126284228,
http://www.wikidata.org/entity/Q126284229,
http://www.wikidata.org/entity/Q126284234,
http://www.wikidata.org/entity/Q126284232,
http://www.wikidata.org/entity/Q126284233,
http://www.wikidata.org/entity/Q126284238,
http://www.wikidata.org/entity/Q126284237,
http://www.wikidata.org/entity/Q126284242,
http://www.wikidata.org/entity/Q126284243,
http://www.wikidata.org/entity/Q126284240,
http://www.wikidata.org/entity/Q126284241,
http://www.wikidata.org/entity/Q126284246,
http://www.wikidata.org/entity/Q126284247,
http://www.wikidata.org/entity/Q126284244,
http://www.wikidata.org/entity/Q126284245,
http://www.wikidata.org/entity/Q126284250,
http://www.wikidata.org/entity/Q126284251,
http://www.wikidata.org/entity/Q126284249,
http://www.wikidata.org/entity/Q126284255,
http://www.wikidata.org/entity/Q126284252,
http://www.wikidata.org/entity/Q126284258,
http://www.wikidata.org/entity/Q126284256,
http://www.wikidata.org/entity/Q126284257,
http://www.wikidata.org/entity/Q126284263,
http://www.wikidata.org/entity/Q126284260,
http://www.wikidata.org/entity/Q126284261,
http://www.wikidata.org/entity/Q126284267,
http://www.wikidata.org/entity/Q126284264,
http://www.wikidata.org/entity/Q126284265,
http://www.wikidata.org/entity/Q126284270,
http://www.wikidata.org/entity/Q126284269,
http://www.wikidata.org/entity/Q126284274,
http://www.wikidata.org/entity/Q126284275,
http://www.wikidata.org/entity/Q126284272,
http://www.wikidata.org/entity/Q126284278,
http://www.wikidata.org/entity/Q126284279,
http://www.wikidata.org/entity/Q126284277,
http://www.wikidata.org/entity/Q126284282,
http://www.wikidata.org/entity/Q126284283,
http://www.wikidata.org/entity/Q126284281,
http://www.wikidata.org/entity/Q126284286,
http://www.wikidata.org/entity/Q126284284,
http://www.wikidata.org/entity/Q126284285,
http://www.wikidata.org/entity/Q126284288,
http://www.wikidata.org/entity/Q126284294,
http://www.wikidata.org/entity/Q126284295,
http://www.wikidata.org/entity/Q126284293,
http://www.wikidata.org/entity/Q126284298,
http://www.wikidata.org/entity/Q126284299,
http://www.wikidata.org/entity/Q126284296,
http://www.wikidata.org/entity/Q126284297,basilica di San Fedele; piazza San Fedele
http://www.wikidata.org/entity/Q126284303,
http://www.wikidata.org/entity/Q126284300,
http://www.wikidata.org/entity/Q126284301,
http://www.wikidata.org/entity/Q126284306,
http://www.wikidata.org/entity/Q126284305,
http://www.wikidata.org/entity/Q126284308,
http://www.wikidata.org/entity/Q126284309,
http://www.wikidata.org/entity/Q126284314,
http://www.wikidata.org/entity/Q131937079,Ultima cena
http://www.wikidata.org/entity/Q131937080,Ultima cena
http://www.wikidata.org/entity/Q131937081,Ultima cena
http://www.wikidata.org/entity/Q131937094,lago
http://www.wikidata.org/entity/Q131937102,crocifissione di Gesù
http://www.wikidata.org/entity/Q131937109,Lot e le sue figlie
http://www.wikidata.org/entity/Q131937113,Basilicata
http://www.wikidata.org/entity/Q131937118,Lupercalia
http://www.wikidata.org/entity/Q132147956,rivolta dei Maccabei
http://www.wikidata.org/entity/Q132147979,Margherita da Cortona
http://www.wikidata.org/entity/Q132147995,crocifissione di Gesù
http://www.wikidata.org/entity/Q132147993,Sant'Agnese; martirio
http://www.wikidata.org/entity/Q132147998,
http://www.wikidata.org/entity/Q132147996,Bartolomeo
http://www.wikidata.org/entity/Q132147997,Bartolomeo
http://www.wikidata.org/entity/Q132148002,San Lorenzo
http://www.wikidata.org/entity/Q132148006,Maurelio di Voghenza
http://www.wikidata.org/entity/Q132148011,Madonna col Bambino
http://www.wikidata.org/entity/Q132148015,Madonna col Bambino
http://www.wikidata.org/entity/Q132148013,strage degli innocenti
http://www.wikidata.org/entity/Q132148016,Madonna col Bambino
http://www.wikidata.org/entity/Q132148031,Gesù; Giovanni Battista
http://www.wikidata.org/entity/Q132148039,Michelangelo Buonarroti; papa Leone X
http://www.wikidata.org/entity/Q132148037,Sacra conversazione; Madonna col Bambino; San Giovannino; san Giorgio; Caterina d'Alessandria; Sant'Anna
http://www.wikidata.org/entity/Q132148050,moltiplicazione dei pani e dei pesci
http://www.wikidata.org/entity/Q132148051,Sant'Agnese
http://www.wikidata.org/entity/Q132148054,cappella di San Giovanni Gualberto nella Basilica di Santa Prassede
http://www.wikidata.org/entity/Q132148052,Bartolomeo
http://www.wikidata.org/entity/Q132148057,San Filippo Benizzi
http://www.wikidata.org/entity/Q132148061,Trifone
http://www.wikidata.org/entity/Q132148134,Ultima cena
http://www.wikidata.org/entity/Q132148137,Muse
http://www.wikidata.org/entity/Q132166188,
http://www.wikidata.org/entity/Q132166238,satiro; Menadi
http://www.wikidata.org/entity/Q132166239,
http://www.wikidata.org/entity/Q132166241,
http://www.wikidata.org/entity/Q132166246,
http://www.wikidata.org/entity/Q132166245,
http://www.wikidata.org/entity/Q132166250,
http://www.wikidata.org/entity/Q132166251,Ermafrodito
http://www.wikidata.org/entity/Q132166254,
http://www.wikidata.org/entity/Q132166252,
http://www.wikidata.org/entity/Q132166258,
http://www.wikidata.org/entity/Q132166259,Ermafrodito
http://www.wikidata.org/entity/Q132166256,
http://www.wikidata.org/entity/Q132166257,Ermafrodito; Menadi; Sileno
http://www.wikidata.org/entity/Q132166260,Cariti
http://www.wikidata.org/entity/Q132166261,Marte; Venere
http://www.wikidata.org/entity/Q132166270,Pietà
http://www.wikidata.org/entity/Q132166271,Pietà
http://www.wikidata.org/entity/Q132166275,Presentazione al Tempio
http://www.wikidata.org/entity/Q132166272,Pietà di Luco
http://www.wikidata.org/entity/Q132166294,Visitazione della Beata Vergine Maria
http://www.wikidata.org/entity/Q132166295,giudizio universale
http://www.wikidata.org/entity/Q132166292,
http://www.wikidata.org/entity/Q132166293,Eligio di Noyon
http://www.wikidata.org/entity/Q132166298,Lucifero di Cagliari
http://www.wikidata.org/entity/Q132166296,Venanzio Fortunato
http://www.wikidata.org/entity/Q132166297,Giustina di Padova
http://www.wikidata.org/entity/Q132188587,papa Clemente XIV
http://www.wikidata.org/entity/Q132190189,Cupido; Venere
http://www.wikidata.org/entity/Q132247240,Noli me tangere
http://www.wikidata.org/entity/Q132247244,Gesù; Maria Maddalena
http://www.wikidata.org/entity/Q132247267,
http://www.wikidata.org/entity/Q132247310,crocifisso
http://www.wikidata.org/entity/Q132247313,vanitas
http://www.wikidata.org/entity/Q132247316,donna
http://www.wikidata.org/entity/Q132247327,Madonna col Bambino
http://www.wikidata.org/entity/Q132247331,angelo; liuto; cornucopia; Madonna col Bambino
http://www.wikidata.org/entity/Q132247328,Vincenzo Ferreri
http://www.wikidata.org/entity/Q132247334,Andrea
http://www.wikidata.org/entity/Q132247338,
http://www.wikidata.org/entity/Q132247378,Cincinnato; Spurio Melio; Gaio Servilio Ahala
http://www.wikidata.org/entity/Q132247376,Aulo Postumio Tuberto
http://www.wikidata.org/entity/Q132247380,Ansano di Siena; Vittore il Moro
http://www.wikidata.org/entity/Q132247435,cadavere; omicidio; coppia; Francesca da Rimini; Paolo Malatesta; Paolo e Francesca
