id,volume
http://www.wikidata.org/entity/Q103919987,55
http://www.wikidata.org/entity/Q103919985,55
http://www.wikidata.org/entity/Q103919990,55
http://www.wikidata.org/entity/Q103919994,55
http://www.wikidata.org/entity/Q103919999,55
http://www.wikidata.org/entity/Q103920001,55
http://www.wikidata.org/entity/Q103920007,55
http://www.wikidata.org/entity/Q103920009,55
http://www.wikidata.org/entity/Q103920012,55
http://www.wikidata.org/entity/Q103920016,55
http://www.wikidata.org/entity/Q103919715,56
http://www.wikidata.org/entity/Q103919718,56
http://www.wikidata.org/entity/Q103919722,56
http://www.wikidata.org/entity/Q103919720,56
http://www.wikidata.org/entity/Q103919727,56
http://www.wikidata.org/entity/Q103919724,56
http://www.wikidata.org/entity/Q103919730,56
http://www.wikidata.org/entity/Q103919735,56
http://www.wikidata.org/entity/Q103919732,56
http://www.wikidata.org/entity/Q103919738,56
http://www.wikidata.org/entity/Q103919742,56
http://www.wikidata.org/entity/Q103919650,54
http://www.wikidata.org/entity/Q103919654,54
http://www.wikidata.org/entity/Q103919652,54
http://www.wikidata.org/entity/Q103919658,54
http://www.wikidata.org/entity/Q105491102,60
http://www.wikidata.org/entity/Q105491103,60
http://www.wikidata.org/entity/Q105491101,60
http://www.wikidata.org/entity/Q105491106,60
http://www.wikidata.org/entity/Q105491107,60
http://www.wikidata.org/entity/Q105491104,60
http://www.wikidata.org/entity/Q105491105,60
http://www.wikidata.org/entity/Q105491110,60
http://www.wikidata.org/entity/Q105491108,60
http://www.wikidata.org/entity/Q105491109,60
http://www.wikidata.org/entity/Q105491114,60
http://www.wikidata.org/entity/Q105491112,60
http://www.wikidata.org/entity/Q105491113,60
http://www.wikidata.org/entity/Q109947957,52
http://www.wikidata.org/entity/Q111395751,61
http://www.wikidata.org/entity/Q111395752,61
http://www.wikidata.org/entity/Q111395753,61
http://www.wikidata.org/entity/Q111395758,61
http://www.wikidata.org/entity/Q111395759,61
http://www.wikidata.org/entity/Q111395756,61
http://www.wikidata.org/entity/Q111395757,61
http://www.wikidata.org/entity/Q111395762,61
http://www.wikidata.org/entity/Q111395763,61
http://www.wikidata.org/entity/Q111395760,61
http://www.wikidata.org/entity/Q111395761,61
http://www.wikidata.org/entity/Q111395764,61
http://www.wikidata.org/entity/Q111395765,61
http://www.wikidata.org/entity/Q111431563,61
http://www.wikidata.org/entity/Q111431564,61
http://www.wikidata.org/entity/Q103915895,56
http://www.wikidata.org/entity/Q103915898,56
http://www.wikidata.org/entity/Q103918270,58
http://www.wikidata.org/entity/Q103918272,58
http://www.wikidata.org/entity/Q103918273,58
http://www.wikidata.org/entity/Q103918279,58
http://www.wikidata.org/entity/Q103918276,58
http://www.wikidata.org/entity/Q103918326,57
http://www.wikidata.org/entity/Q103918330,57
http://www.wikidata.org/entity/Q103918328,57
http://www.wikidata.org/entity/Q103918333,57
http://www.wikidata.org/entity/Q103918338,57
http://www.wikidata.org/entity/Q103918339,57
http://www.wikidata.org/entity/Q103918336,57
http://www.wikidata.org/entity/Q103918341,57
http://www.wikidata.org/entity/Q103918347,57
http://www.wikidata.org/entity/Q103918344,57
http://www.wikidata.org/entity/Q103918350,57
http://www.wikidata.org/entity/Q103918353,57
http://www.wikidata.org/entity/Q103918358,57
http://www.wikidata.org/entity/Q103918356,57
http://www.wikidata.org/entity/Q103918363,57
http://www.wikidata.org/entity/Q103918361,57
http://www.wikidata.org/entity/Q103918366,57
http://www.wikidata.org/entity/Q103918370,57
http://www.wikidata.org/entity/Q103918368,57
http://www.wikidata.org/entity/Q103918375,57
http://www.wikidata.org/entity/Q103918373,57
http://www.wikidata.org/entity/Q103918377,57
http://www.wikidata.org/entity/Q103919289,53
http://www.wikidata.org/entity/Q103919294,53
http://www.wikidata.org/entity/Q103919299,53
http://www.wikidata.org/entity/Q103919296,53
http://www.wikidata.org/entity/Q103919303,53
http://www.wikidata.org/entity/Q103919301,52
http://www.wikidata.org/entity/Q103919307,53
http://www.wikidata.org/entity/Q103919305,53
http://www.wikidata.org/entity/Q103919309,53
http://www.wikidata.org/entity/Q103919315,53
http://www.wikidata.org/entity/Q103919312,52
http://www.wikidata.org/entity/Q103919318,53
http://www.wikidata.org/entity/Q103919323,53
http://www.wikidata.org/entity/Q103919320,53
http://www.wikidata.org/entity/Q103919326,53
http://www.wikidata.org/entity/Q103919328,52
http://www.wikidata.org/entity/Q103915903,56
http://www.wikidata.org/entity/Q103915900,56
http://www.wikidata.org/entity/Q103915907,56
http://www.wikidata.org/entity/Q103918125,59
http://www.wikidata.org/entity/Q103918128,59
http://www.wikidata.org/entity/Q103918134,59
http://www.wikidata.org/entity/Q103918132,59
http://www.wikidata.org/entity/Q103918138,59
http://www.wikidata.org/entity/Q103918139,59
http://www.wikidata.org/entity/Q103918136,59
http://www.wikidata.org/entity/Q103918142,59
http://www.wikidata.org/entity/Q103918144,59
http://www.wikidata.org/entity/Q103918150,59
http://www.wikidata.org/entity/Q103918148,59
http://www.wikidata.org/entity/Q103918152,59
http://www.wikidata.org/entity/Q103918156,59
http://www.wikidata.org/entity/Q103918163,59
http://www.wikidata.org/entity/Q103918160,59
http://www.wikidata.org/entity/Q103918164,59
http://www.wikidata.org/entity/Q103918168,59
http://www.wikidata.org/entity/Q103918169,59
http://www.wikidata.org/entity/Q103918174,59
http://www.wikidata.org/entity/Q103918172,59
http://www.wikidata.org/entity/Q103918178,59
http://www.wikidata.org/entity/Q103918180,59
http://www.wikidata.org/entity/Q103918211,58
http://www.wikidata.org/entity/Q103918215,58
http://www.wikidata.org/entity/Q103918217,58
http://www.wikidata.org/entity/Q103918222,58
http://www.wikidata.org/entity/Q103918220,58
http://www.wikidata.org/entity/Q103918227,58
http://www.wikidata.org/entity/Q103918224,58
http://www.wikidata.org/entity/Q103918230,58
http://www.wikidata.org/entity/Q103918234,58
http://www.wikidata.org/entity/Q103918232,58
http://www.wikidata.org/entity/Q103918238,58
http://www.wikidata.org/entity/Q103918236,58
http://www.wikidata.org/entity/Q103918242,58
http://www.wikidata.org/entity/Q103918240,58
http://www.wikidata.org/entity/Q103918246,58
http://www.wikidata.org/entity/Q103918244,58
http://www.wikidata.org/entity/Q103918251,58
http://www.wikidata.org/entity/Q103918249,58
http://www.wikidata.org/entity/Q103918253,58
http://www.wikidata.org/entity/Q103918258,58
http://www.wikidata.org/entity/Q103918256,58
http://www.wikidata.org/entity/Q103918260,58
http://www.wikidata.org/entity/Q103918266,58
http://www.wikidata.org/entity/Q103918264,58
http://www.wikidata.org/entity/Q103918268,58
http://www.wikidata.org/entity/Q56736038,52
http://www.wikidata.org/entity/Q59388175,57
http://www.wikidata.org/entity/Q59388178,57
http://www.wikidata.org/entity/Q59388179,57
http://www.wikidata.org/entity/Q59388176,57
http://www.wikidata.org/entity/Q59388177,57
http://www.wikidata.org/entity/Q59388182,57
http://www.wikidata.org/entity/Q59388183,57
http://www.wikidata.org/entity/Q59388180,57
http://www.wikidata.org/entity/Q59388181,57
http://www.wikidata.org/entity/Q59388184,57
http://www.wikidata.org/entity/Q59388185,57
http://www.wikidata.org/entity/Q69559758,57
http://www.wikidata.org/entity/Q69646153,56
http://www.wikidata.org/entity/Q74825992,53
http://www.wikidata.org/entity/Q100741569,52
http://www.wikidata.org/entity/Q111967334,61
http://www.wikidata.org/entity/Q111967335,61
http://www.wikidata.org/entity/Q111967332,61
http://www.wikidata.org/entity/Q111967333,61
http://www.wikidata.org/entity/Q111967338,61
http://www.wikidata.org/entity/Q111967336,61
http://www.wikidata.org/entity/Q111967337,61
http://www.wikidata.org/entity/Q111967342,61
http://www.wikidata.org/entity/Q111967343,61
http://www.wikidata.org/entity/Q111967340,61
http://www.wikidata.org/entity/Q111967341,61
http://www.wikidata.org/entity/Q111967346,61
http://www.wikidata.org/entity/Q111967347,61
http://www.wikidata.org/entity/Q111967344,61
http://www.wikidata.org/entity/Q111967345,61
http://www.wikidata.org/entity/Q111967570,61
http://www.wikidata.org/entity/Q114851255,62
http://www.wikidata.org/entity/Q117428586,62
http://www.wikidata.org/entity/Q117428593,62
http://www.wikidata.org/entity/Q117428678,62
http://www.wikidata.org/entity/Q117428679,62
http://www.wikidata.org/entity/Q117428677,62
http://www.wikidata.org/entity/Q117447410,62
http://www.wikidata.org/entity/Q117447411,62
http://www.wikidata.org/entity/Q117447409,62
http://www.wikidata.org/entity/Q117447506,62
http://www.wikidata.org/entity/Q117447507,62
http://www.wikidata.org/entity/Q117447504,62
http://www.wikidata.org/entity/Q117447505,62
http://www.wikidata.org/entity/Q117447582,62
http://www.wikidata.org/entity/Q117447583,62
http://www.wikidata.org/entity/Q117448463,62
http://www.wikidata.org/entity/Q117448466,62
http://www.wikidata.org/entity/Q117448465,62
http://www.wikidata.org/entity/Q117448470,62
http://www.wikidata.org/entity/Q117448469,62
http://www.wikidata.org/entity/Q117448474,62
http://www.wikidata.org/entity/Q117448475,62
http://www.wikidata.org/entity/Q117448472,62
http://www.wikidata.org/entity/Q117448473,62
http://www.wikidata.org/entity/Q117455594,62
http://www.wikidata.org/entity/Q117455595,62
http://www.wikidata.org/entity/Q117455592,62
http://www.wikidata.org/entity/Q117455593,62
http://www.wikidata.org/entity/Q117455598,62
http://www.wikidata.org/entity/Q117455596,62
http://www.wikidata.org/entity/Q117455597,62
http://www.wikidata.org/entity/Q117455602,62
http://www.wikidata.org/entity/Q117455603,62
http://www.wikidata.org/entity/Q117455600,62
http://www.wikidata.org/entity/Q117455601,62
http://www.wikidata.org/entity/Q117455604,62
http://www.wikidata.org/entity/Q117455605,62
http://www.wikidata.org/entity/Q123110125,63
http://www.wikidata.org/entity/Q137015827,63
http://www.wikidata.org/entity/Q137015830,63
http://www.wikidata.org/entity/Q137015831,63
http://www.wikidata.org/entity/Q137015828,63
http://www.wikidata.org/entity/Q137015829,63
http://www.wikidata.org/entity/Q137017519,63
http://www.wikidata.org/entity/Q137017522,63
http://www.wikidata.org/entity/Q137017523,63
http://www.wikidata.org/entity/Q111967326,61
http://www.wikidata.org/entity/Q111967327,61
http://www.wikidata.org/entity/Q111967330,61
http://www.wikidata.org/entity/Q111967328,61
http://www.wikidata.org/entity/Q111967329,61
http://www.wikidata.org/entity/Q136456633,22
http://www.wikidata.org/entity/Q136593412,22
http://www.wikidata.org/entity/Q136665118,22
http://www.wikidata.org/entity/Q136678249,22
http://www.wikidata.org/entity/Q111431566,61
http://www.wikidata.org/entity/Q111431567,61
http://www.wikidata.org/entity/Q111431565,61
http://www.wikidata.org/entity/Q111431570,61
http://www.wikidata.org/entity/Q111431571,61
http://www.wikidata.org/entity/Q111431568,61
http://www.wikidata.org/entity/Q111431569,61
http://www.wikidata.org/entity/Q111431574,61
http://www.wikidata.org/entity/Q111431573,61
http://www.wikidata.org/entity/Q111431578,61
http://www.wikidata.org/entity/Q111431576,61
http://www.wikidata.org/entity/Q111431577,61
http://www.wikidata.org/entity/Q111967324,61
http://www.wikidata.org/entity/Q111967325,61
http://www.wikidata.org/entity/Q136491214,
http://www.wikidata.org/entity/Q125017954,87
http://www.wikidata.org/entity/Q131469817,30
http://www.wikidata.org/entity/Q136940308,54
http://www.wikidata.org/entity/Q69776340,22
http://www.wikidata.org/entity/Q69776400,22
http://www.wikidata.org/entity/Q69776436,22
http://www.wikidata.org/entity/Q69776444,22
http://www.wikidata.org/entity/Q69776453,22
http://www.wikidata.org/entity/Q134445011,27
http://www.wikidata.org/entity/Q99661235,23
http://www.wikidata.org/entity/Q103915883,56
http://www.wikidata.org/entity/Q103915881,56
http://www.wikidata.org/entity/Q103915887,56
http://www.wikidata.org/entity/Q103915888,56
http://www.wikidata.org/entity/Q103915893,56
http://www.wikidata.org/entity/Q127868956,
http://www.wikidata.org/entity/Q134444975,13
http://www.wikidata.org/entity/Q103919331,52
http://www.wikidata.org/entity/Q103919333,53
http://www.wikidata.org/entity/Q103919339,52
http://www.wikidata.org/entity/Q103919336,53
http://www.wikidata.org/entity/Q103919343,52
http://www.wikidata.org/entity/Q99573989,5
http://www.wikidata.org/entity/Q101086004,
http://www.wikidata.org/entity/Q112913687,6/2010
http://www.wikidata.org/entity/Q112913684,3/2011
http://www.wikidata.org/entity/Q112913673,2011
http://www.wikidata.org/entity/Q112913688,2011
http://www.wikidata.org/entity/Q112913666,1/2008
http://www.wikidata.org/entity/Q112913686,5/2010
http://www.wikidata.org/entity/Q135399994,47
http://www.wikidata.org/entity/Q135442878,54
http://www.wikidata.org/entity/Q107620404,10
http://www.wikidata.org/entity/Q128795587,22
http://www.wikidata.org/entity/Q127598311,
http://www.wikidata.org/entity/Q65594178,46
http://www.wikidata.org/entity/Q77304139,69
http://www.wikidata.org/entity/Q127868932,4a 5
http://www.wikidata.org/entity/Q136399613,serie 3a 16
http://www.wikidata.org/entity/Q134393756,24
http://www.wikidata.org/entity/Q134393758,27
http://www.wikidata.org/entity/Q134393757,27
http://www.wikidata.org/entity/Q134393762,29
http://www.wikidata.org/entity/Q134393763,29
http://www.wikidata.org/entity/Q134393760,27
http://www.wikidata.org/entity/Q134393761,28
http://www.wikidata.org/entity/Q134513679,33
http://www.wikidata.org/entity/Q134513678,31
http://www.wikidata.org/entity/Q134513709,56
http://www.wikidata.org/entity/Q134513674,29
http://www.wikidata.org/entity/Q134513673,29
http://www.wikidata.org/entity/Q134513692,38
http://www.wikidata.org/entity/Q134513697,39
http://www.wikidata.org/entity/Q121298479,112
http://www.wikidata.org/entity/Q121299313,114
http://www.wikidata.org/entity/Q125897612,
http://www.wikidata.org/entity/Q115577742,X
http://www.wikidata.org/entity/Q120702421,24
http://www.wikidata.org/entity/Q131986883,20
http://www.wikidata.org/entity/Q131986985,20
http://www.wikidata.org/entity/Q136661502,18-19
http://www.wikidata.org/entity/Q60713534,
http://www.wikidata.org/entity/Q61056650,
http://www.wikidata.org/entity/Q61057042,
http://www.wikidata.org/entity/Q125913828,59
http://www.wikidata.org/entity/Q111601394,13
http://www.wikidata.org/entity/Q111601392,14
http://www.wikidata.org/entity/Q111601398,14
http://www.wikidata.org/entity/Q111601399,13
http://www.wikidata.org/entity/Q111601396,13
http://www.wikidata.org/entity/Q111601397,14
http://www.wikidata.org/entity/Q111601402,14
http://www.wikidata.org/entity/Q111601401,13
http://www.wikidata.org/entity/Q111601404,14
http://www.wikidata.org/entity/Q111601410,13
http://www.wikidata.org/entity/Q111601411,13
http://www.wikidata.org/entity/Q111601414,13
http://www.wikidata.org/entity/Q111601413,14
http://www.wikidata.org/entity/Q111601423,13
http://www.wikidata.org/entity/Q111602339,12
http://www.wikidata.org/entity/Q111602343,12
http://www.wikidata.org/entity/Q111602340,12
http://www.wikidata.org/entity/Q111602345,12
http://www.wikidata.org/entity/Q111602350,12
http://www.wikidata.org/entity/Q111602354,1
http://www.wikidata.org/entity/Q111602351,12
http://www.wikidata.org/entity/Q111602353,1
http://www.wikidata.org/entity/Q111602358,1
http://www.wikidata.org/entity/Q111602359,1
http://www.wikidata.org/entity/Q111602356,1
http://www.wikidata.org/entity/Q111602357,1
http://www.wikidata.org/entity/Q111602362,2
http://www.wikidata.org/entity/Q111602363,2
http://www.wikidata.org/entity/Q111602360,2
http://www.wikidata.org/entity/Q111602361,2
http://www.wikidata.org/entity/Q111602366,2
http://www.wikidata.org/entity/Q111602367,2
http://www.wikidata.org/entity/Q111602364,2
http://www.wikidata.org/entity/Q111602365,2
http://www.wikidata.org/entity/Q111602368,2
http://www.wikidata.org/entity/Q111602369,2
http://www.wikidata.org/entity/Q111602370,3
http://www.wikidata.org/entity/Q111602371,3
http://www.wikidata.org/entity/Q111602374,3
http://www.wikidata.org/entity/Q111602372,3
http://www.wikidata.org/entity/Q111602373,3
http://www.wikidata.org/entity/Q111602375,3
http://www.wikidata.org/entity/Q111602376,3
http://www.wikidata.org/entity/Q111602377,4
http://www.wikidata.org/entity/Q111602386,6
http://www.wikidata.org/entity/Q111602387,6
http://www.wikidata.org/entity/Q111602391,6
http://www.wikidata.org/entity/Q111602388,6
http://www.wikidata.org/entity/Q111602389,6
http://www.wikidata.org/entity/Q111602394,6
http://www.wikidata.org/entity/Q111602392,6
http://www.wikidata.org/entity/Q111602395,7
http://www.wikidata.org/entity/Q111602393,6
http://www.wikidata.org/entity/Q111602398,7
http://www.wikidata.org/entity/Q111602399,7
http://www.wikidata.org/entity/Q111602396,7
http://www.wikidata.org/entity/Q111602397,7
http://www.wikidata.org/entity/Q111602402,7
http://www.wikidata.org/entity/Q111602400,7
http://www.wikidata.org/entity/Q111602401,7
http://www.wikidata.org/entity/Q111602378,5
http://www.wikidata.org/entity/Q111602379,5
http://www.wikidata.org/entity/Q111602382,5
http://www.wikidata.org/entity/Q111602380,5
http://www.wikidata.org/entity/Q111602381,5
http://www.wikidata.org/entity/Q111602384,5
http://www.wikidata.org/entity/Q111602385,5
http://www.wikidata.org/entity/Q111602403,7
http://www.wikidata.org/entity/Q111602434,10
http://www.wikidata.org/entity/Q111602435,10
http://www.wikidata.org/entity/Q111602406,8
http://www.wikidata.org/entity/Q111602404,7
http://www.wikidata.org/entity/Q111602407,8
http://www.wikidata.org/entity/Q111602405,7
http://www.wikidata.org/entity/Q111602439,10
http://www.wikidata.org/entity/Q111602410,8
http://www.wikidata.org/entity/Q111602436,10
http://www.wikidata.org/entity/Q111602411,8
http://www.wikidata.org/entity/Q111602408,8
http://www.wikidata.org/entity/Q111602442,10
http://www.wikidata.org/entity/Q111602409,8
http://www.wikidata.org/entity/Q111602443,10
http://www.wikidata.org/entity/Q111602441,10
http://www.wikidata.org/entity/Q111602446,10
http://www.wikidata.org/entity/Q111602445,10
http://www.wikidata.org/entity/Q111602450,10
http://www.wikidata.org/entity/Q111602451,10
http://www.wikidata.org/entity/Q111602448,10
http://www.wikidata.org/entity/Q111602449,10
http://www.wikidata.org/entity/Q111602454,10
http://www.wikidata.org/entity/Q111602455,10
http://www.wikidata.org/entity/Q111602452,10
http://www.wikidata.org/entity/Q111602453,10
http://www.wikidata.org/entity/Q111602458,10
http://www.wikidata.org/entity/Q111602456,10
http://www.wikidata.org/entity/Q111602457,10
http://www.wikidata.org/entity/Q111602462,11
http://www.wikidata.org/entity/Q111602460,11
http://www.wikidata.org/entity/Q111602461,11
http://www.wikidata.org/entity/Q111602466,11
http://www.wikidata.org/entity/Q111602464,11
http://www.wikidata.org/entity/Q111602465,11
http://www.wikidata.org/entity/Q111602470,11
http://www.wikidata.org/entity/Q111602471,11
http://www.wikidata.org/entity/Q111602468,11
http://www.wikidata.org/entity/Q111602472,11
http://www.wikidata.org/entity/Q111602414,9
http://www.wikidata.org/entity/Q111602418,9
http://www.wikidata.org/entity/Q111602419,9
http://www.wikidata.org/entity/Q111602417,9
http://www.wikidata.org/entity/Q111602423,9
http://www.wikidata.org/entity/Q111602421,9
http://www.wikidata.org/entity/Q111602426,9
http://www.wikidata.org/entity/Q111602427,9
http://www.wikidata.org/entity/Q111602424,9
http://www.wikidata.org/entity/Q111602425,9
http://www.wikidata.org/entity/Q111602430,9
http://www.wikidata.org/entity/Q111602431,9
http://www.wikidata.org/entity/Q111602428,9
http://www.wikidata.org/entity/Q111602429,9
http://www.wikidata.org/entity/Q111747741,145
http://www.wikidata.org/entity/Q111602474,11
http://www.wikidata.org/entity/Q111602475,11
http://www.wikidata.org/entity/Q111602473,11
http://www.wikidata.org/entity/Q111602477,11
http://www.wikidata.org/entity/Q95997038,1
http://www.wikidata.org/entity/Q95997044,15
http://www.wikidata.org/entity/Q95997039,9
http://www.wikidata.org/entity/Q99860482,46
http://www.wikidata.org/entity/Q99860480,43
http://www.wikidata.org/entity/Q99860487,46
http://www.wikidata.org/entity/Q73492838,15
http://www.wikidata.org/entity/Q95997066,34
http://www.wikidata.org/entity/Q95997054,24
http://www.wikidata.org/entity/Q95997060,31
http://www.wikidata.org/entity/Q95997061,31
http://www.wikidata.org/entity/Q95997062,32
http://www.wikidata.org/entity/Q95997067,34
http://www.wikidata.org/entity/Q95997079,43
http://www.wikidata.org/entity/Q95997076,42
http://www.wikidata.org/entity/Q95997077,42
http://www.wikidata.org/entity/Q95997082,46
http://www.wikidata.org/entity/Q95997081,46
http://www.wikidata.org/entity/Q95997102,66
http://www.wikidata.org/entity/Q95997101,66
http://www.wikidata.org/entity/Q95997084,47
http://www.wikidata.org/entity/Q95997073,40
http://www.wikidata.org/entity/Q95997103,67
http://www.wikidata.org/entity/Q99860449,10
http://www.wikidata.org/entity/Q99860432,8
http://www.wikidata.org/entity/Q128592850,2
http://www.wikidata.org/entity/Q136445352,7
http://www.wikidata.org/entity/Q136456640,2
http://www.wikidata.org/entity/Q136456660,7
http://www.wikidata.org/entity/Q136540024,7
http://www.wikidata.org/entity/Q136669602,4
http://www.wikidata.org/entity/Q133257960,
http://www.wikidata.org/entity/Q133258145,
http://www.wikidata.org/entity/Q135400000,2
http://www.wikidata.org/entity/Q111578864,7
http://www.wikidata.org/entity/Q111578928,9
http://www.wikidata.org/entity/Q111578756,2
http://www.wikidata.org/entity/Q111578802,5
http://www.wikidata.org/entity/Q111578810,5
http://www.wikidata.org/entity/Q111578825,6
http://www.wikidata.org/entity/Q111579071,11
http://www.wikidata.org/entity/Q111579162,15
http://www.wikidata.org/entity/Q111579187,16
http://www.wikidata.org/entity/Q111579339,21
http://www.wikidata.org/entity/Q99639341,39
http://www.wikidata.org/entity/Q99654817,43
http://www.wikidata.org/entity/Q99653413,39
http://www.wikidata.org/entity/Q122049779,41
http://www.wikidata.org/entity/Q122049776,41
http://www.wikidata.org/entity/Q122049777,41
http://www.wikidata.org/entity/Q122049784,41
http://www.wikidata.org/entity/Q122049785,41
http://www.wikidata.org/entity/Q122049794,40
http://www.wikidata.org/entity/Q122049798,40
http://www.wikidata.org/entity/Q122049796,40
http://www.wikidata.org/entity/Q122049806,40
http://www.wikidata.org/entity/Q122049817,40
http://www.wikidata.org/entity/Q122049868,42
http://www.wikidata.org/entity/Q122049874,42
http://www.wikidata.org/entity/Q122049876,42
